_id,car_park_no,address,x_coord,y_coord,car_park_type,type_of_parking_system,short_term_parking,free_parking,night_parking,car_park_decks,gantry_height,car_park_basement,_fp,latitude,longitude,has_free_parking,free_daytime,free_halfday,free_time_ranges,has_short_term_parking,is_very_visitor_friendly,has_height_restriction,has_big_vehicle_restrictions
2023,WGL,BLK 781 TO 783 WOODLANDS AVENUE 9/CRESCENT/RISE,24755.5543,47642.245,SURFACE CAR PARK,ELECTRONIC PARKING,NO,NO,0,0,0.0,0,5e4db17c7e8818bbef57f2dde3033141d59e05a339ca6edc3b9dcd5a46a944f1,1.4471338294946021,103.80416399142067,0,0,0,,0,0,0,0
2163,Y1,BLK 101/102 YISHUN AVENUE 5,27349.3731,45851.7834,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 1PM-10.30PM,1,0,0.0,0,de5cd9c231b95b55face28fb42cb6dc11f0c65a6645672926b3f596140596c9a,1.4309417250183591,103.8274720865204,1,0,1,"[""1PM-10.30PM""]",1,1,0,0
2164,Y10,BLK 753/774 YISHUN STREET 72/AVENUE 3,27995.96,45066.8145,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,0,0.0,0,f9b5659f7ce09370fbf89c9bf9e037410cc0d28dc11b24d883d96f8c5f0aa5bd,1.4238427576500399,103.8332822753992,1,1,0,"[""7AM-10.30PM""]",1,1,0,0
2165,Y11,BLK 717/730 YISHUN STREET 71,27625.6289,45280.5234,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,0,5.4,0,073d49151b4e0168829af5b945e88c928980c5743d7bf344efc09c210fc2d96d,1.4257754612180193,103.82995451109494,1,1,0,"[""7AM-10.30PM""]",1,1,1,0
2166,Y12,"BLK 165/167,170/175 YISHUN RING ROAD/AVENUE 7",27894.0172,46493.2175,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,0,0.0,0,c1fc3e5b83dcbfac936346fd59f8ca230e8e1e73639e0d2d4fc221a8b1ca049f,1.4367426300902302,103.83236622129537,1,1,0,"[""7AM-10.30PM""]",1,1,0,0
2167,Y13,"BLK 201/202, 207/212 YISHUN STREET 21",28505.9395,45881.9889,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,1,0,5.4,0,2a36a149f7089426d7109b548f443b7d6ac90b7663a6f66456dd3b635b60aa18,1.4312148956597843,103.83786491910425,0,0,0,,1,0,1,0
2168,Y14,"BLK 203/206, 213/222 YISHUN STREET 21",28260.7012,46043.2891,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,0,4.5,0,a3d972c96c6015e94b4e3ac622bdb84e398fd011c1b4c2c9f21925633c788d8f,1.432673639602316,103.83566122456322,1,1,0,"[""7AM-10.30PM""]",1,1,1,0
2169,Y14A,BLK 223/226 YISHUN STREET 21,28246.3185,46249.5229,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,0,4.5,0,993bc1d4137bbf4b4f3ffdef5ed69e896506ccf782f6cdd16d6f85890cf2f3ac,1.4345387435451724,103.83553198421866,1,1,0,"[""7AM-10.30PM""]",1,1,1,0
2170,Y15,BLK 227/235 YISHUN STREET 21,28389.0234,46261.6211,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,0,4.5,0,03930554fa329abbd863bc7975551905d76025a7662c94952bb87c6e1b25879c,1.4346481536830256,103.83681432353167,1,1,0,"[""7AM-10.30PM""]",1,1,1,0
2171,Y16,BLK 238/242 YISHUN RING ROAD,28681.0314,46086.2424,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,0,4.3,0,b556e5d77d007baf842d6e51931009615b6fb8c6b7b097c208532033840127b1,1.43306208670149,103.83943828884127,1,1,0,"[""7AM-10.30PM""]",1,1,1,0
2172,Y16A,BLK 236/238 YISHUN RING ROAD,28648.4057,46162.6732,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,0,4.3,0,80a6cf1dab950ee99ba60d8e76be19d537af2d699357f2ba57d8bc48e91bd2bc,1.4337532999482534,103.83914511785235,1,1,0,"[""7AM-10.30PM""]",1,1,1,0
2173,Y17,BLK 243/257 YISHUN RING ROAD/AVENUE 9,28872.75,46307.543,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,0,0.0,0,bda33368ef52d8deaaeb40d65d4d111541a6890c85403c690c7a1329e822beb1,1.435063443902252,103.84116106834873,1,1,0,"[""7AM-10.30PM""]",1,1,0,0
2174,Y18,BLK 258/264 YISHUN STREET 22,28689.2205,46383.1673,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,0,0.0,0,7b07f02be0b86533329fca530323a3602847a213a7808b00fcd2105533fda08b,1.4357473677559216,103.83951188284229,1,1,0,"[""7AM-10.30PM""]",1,1,0,0
2175,Y19,BLK 265/289 YISHUN STREET 22/AVENUE 6,28538.5011,46605.7561,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,0,4.5,0,cd0dc34c92b9128a6395399164cfdef8a7048b72cc356d62687e4b1c71aeee01,1.4377603834864414,103.83815752931177,1,1,0,"[""7AM-10.30PM""]",1,1,1,0
2176,Y2,BLK 103/111 YISHUN RING ROAD,27414.6758,45987.2187,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 1PM-10.30PM,1,0,0.0,0,52a9c2e5d8a8509c47d7772e1039ef0a206d260a0ca89e091b8ba8b53c915f45,1.432166554284218,103.82805888962481,1,0,1,"[""1PM-10.30PM""]",1,1,0,0
2177,Y20,BLK 293/294 YISHUN STREET 22,28504.9276,46440.0785,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,0,0.0,0,2d2910129a68152231d3e643d37e7e884eb4a2208362581574c1bad8196c06b0,1.4362620559300798,103.83785583613854,1,1,0,"[""7AM-10.30PM""]",1,1,0,0
2178,Y21,BLK 290/292 YISHUN STREET 22,28426.9545,46510.8406,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,0,0.0,0,9443d8fbbb33828dc4092380d8b0215cb1091f539cc6e866f97d199fa01a41d2,1.4369020040104232,103.83715517427227,1,1,0,"[""7AM-10.30PM""]",1,1,0,0
2179,Y21A,BLK 290/292 YISHUN STREET 22,28144.9395,46528.6914,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,0,0.0,0,0ed2f1475d169ce4034f30f12fe1f0a89ba5b96cdc81f5f4438d0236da665be2,1.437063443029208,103.834620998969,1,1,0,"[""7AM-10.30PM""]",1,1,0,0
2180,Y21M,BLK 296A YISHUN STREET 20,28170.8701,46340.318,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,12,2.15,0,4f1324183a7d9d0c9b8186d3f8e8b230ab054102e75c755c87ccf79f60902714,1.435359862099705,103.83485400918325,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
2181,Y23,BLK 775-794 YISHUN RING RD/AVENUE 2,27848.8519,44815.6702,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,0,4.5,0,84c273d0357a2785320fa74d91d05818d0d1c20c96c91e6c1a1ff4334b180a2a,1.4215714989067445,103.83196037677168,1,1,0,"[""7AM-10.30PM""]",1,1,1,0
2182,Y24,BLK 795-799 YISHUN RING ROAD,27991.5046,44547.518,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,0,0.0,0,f4b046213b95e6ea51ac1f41ab3747055e0a69a33eefca7f1e6b4a46f9236892,1.4191464276288497,103.83324223976517,1,1,0,"[""7AM-10.30PM""]",1,1,0,0
2183,Y25,BLK 800-812 YISHUN RING ROAD,27742.9217,44276.3479,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,0,4.5,0,512bc4d809de18c588944a59a962af57f90ce5dc539ab5e72714e01cba974420,1.416694061920282,103.83100850345677,1,1,0,"[""7AM-10.30PM""]",1,1,1,0
2184,Y25M,813 YISHUN RING ROAD,27925.9358,44389.0052,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,8,2.15,0,59bbe0ed31d02dea6db9e13901671ff582c25bb560d329928b770c68d6dfb203,1.4177128949701714,103.8326530461173,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
2185,Y26,BLK 816/820 YISHUN STREET 81,28057.7461,43852.7148,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,0,4.5,0,99abcc694f9cd96bac4bc180d6974cc4525cee6d9e160bb23f115deee606f857,1.4128628780398012,103.83383747728278,1,1,0,"[""7AM-10.30PM""]",1,1,1,0
2186,Y27,BLK 821/830 YISHUN STREET 81,28033.9316,44001.6406,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,0,0.0,0,80f5900d5eef64bb4c6de0644b3865e85997de0de7f8a5abcf2afa63b2aad4de,1.4142097093252877,103.83362348353343,1,1,0,"[""7AM-10.30PM""]",1,1,0,0
2187,Y28,BLK 832/841 YISHUN STREET 81,28043.8717,44130.9725,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,0,4.5,0,92cd63dd4c50d0f63722f931003419fa222fdbb260afab5038f3c4b410999f19,1.4153793403801032,103.83371280418602,1,1,0,"[""7AM-10.30PM""]",1,1,1,0
2188,Y28M,BLK 840A YISHUN STREET 81,28117.1717,44138.2643,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,12,2.15,0,451fcc5f3bbb7210d87a9fdcfe84e508852e26f6662edeb609bc299390d889a1,1.415445284587028,103.8343714689353,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
2189,Y29,BLK 846 YISHUN RING ROAD,28135.416,44332.6484,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,1,0,0.0,0,f743b56eb0603926933e7c5f4275ff3740e5760b4c29af36bc901364b2bca1b6,1.4172032241911128,103.83453541086548,0,0,0,,1,0,0,0
2190,Y3,BLK 112/120 YISHUN RING ROAD,27506.7793,46268.6172,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,0,4.5,0,6e51dd8ac59f7cbf7583d0fe45f320172faeede5b7d9aef816cce76ac92c343f,1.434711422193891,103.8288865213409,1,1,0,"[""7AM-10.30PM""]",1,1,1,0
2192,Y30,BLK 848 YISHUN STREET 81,28212.8196,44250.2645,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,0,0.0,0,01532e9e3274b058d66215dd10ad43ddb204126a2a614f0988cc6f9c3bc94181,1.4164581734515593,103.83523094996403,1,1,0,"[""7AM-10.30PM""]",1,1,0,0
2193,Y30M,BLK 848A YISHUN STREET 81,28270.7412,44261.2589,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,9,1.8,0,ba1cb71793fa74c10a95238d47e00e6135379c4f6d0cc7079ca2227f04aac46c,1.416557602351461,103.83575142662993,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
2194,Y31,BLK 850/855 YISHUN STREET 81/RING ROAD,28380.8499,44273.0647,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,0,0.0,0,b125a193d518182e3eb90c078da667af1acef38c4b1a46b165a4f4fa8ef2367b,1.4166643684962665,103.83674085042276,1,1,0,"[""7AM-10.30PM""]",1,1,0,0
2195,Y32,BLK 858/864 YISHUN AVENUE 4,28587.6719,44363.8594,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,0,0.0,0,180bb46d1070508f223ea27781dfd0fb9cd2f35f71dff6bb3ddbc78c8ea63b5b,1.4174854795035818,103.83859933016723,1,1,0,"[""7AM-10.30PM""]",1,1,0,0
2196,Y33,BLK 602-605 YISHUN STREET 61,28302.5588,44890.0599,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,0,4.5,0,e785c6a646a537c358c2e19382d904af58d863ca62b592ece81d9fbc41721330,1.422244251304704,103.8360373423916,1,1,0,"[""7AM-10.30PM""]",1,1,1,0
2197,Y34,BLK 606-631 YISHUN STREET 61/RING ROAD,28351.4432,44631.5283,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,0,0.0,0,8d64d81fed9e828461df033eb805f5e6a32af69140edf06f4e0566ee9fd9b229,1.4199061843091825,103.83647660968803,1,1,0,"[""7AM-10.30PM""]",1,1,0,0
2198,Y34A,BLK 614-618 YISHUN STREET 61,28305.7045,44561.1014,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,0,4.5,0,59a2aaab624ff8a1b49a90a29f34d7d29d2b7684982df15dd76ce37e6557b119,1.4192692693735585,103.83606560585034,1,1,0,"[""7AM-10.30PM""]",1,1,1,0
2199,Y35,BLK 632/641 YISHUN STREET 61,28573.7168,44608.1172,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,0,4.5,0,9aef1d95a1e451ca69334da010ee70ed2d5a11d4a9df57af4dcac497cc847c7e,1.4196944591717864,103.83847393612979,1,1,0,"[""7AM-10.30PM""]",1,1,1,0
2200,Y36,BLK 642/643 YISHUN STREET 61,28482.6126,44810.8534,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,0,4.5,0,ba09c17a06f78e8f528b00d1d995f6ec89fae58317b0f371fedad5b6fab88f1b,1.4215279338478644,103.83765528696827,1,1,0,"[""7AM-10.30PM""]",1,1,1,0
2201,Y37,BLK 644/647 YISHUN STREET 61,28473.8291,44855.9633,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,0,4.5,0,5fdc347a8a27226c2a971ee82d1d6645e703b03415d2bc1cab4c372a7bf0bb60,1.4219358916389018,103.83757636006202,1,1,0,"[""7AM-10.30PM""]",1,1,1,0
2202,Y38,BLK 650/661 YISHUN AVENUE 4,28755.9082,44928.25,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,0,4.5,0,3c47c70a71d25f8fe26011a34c6e28ebe7fec421fbdac684d825e1cd5489ae2a,1.422589620352709,103.84011109694276,1,1,0,"[""7AM-10.30PM""]",1,1,1,0
2203,Y39,"BLK 662/666,666A TO 666B YISHUN AVENUE 4",28802.1641,44647.4297,MECHANISED AND SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,0,4.5,0,ecc73adfcb95b8cab1b6d9489e0a88104176e09c67a95fad90174503ffbc3db5,1.4200499817181682,103.84052674015588,1,1,0,"[""7AM-10.30PM""]",1,1,1,0
2191,Y3M,BLK 115A/115B/115C YISHUN RING ROAD,27349.1212,46139.6053,BASEMENT CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 1PM-10.30PM,1,1,2.1,1,1bb189a667dd21d1871852591311409513b0dd2d9114eb8de79574f43e241180,1.4335446820813351,103.8274698163474,1,0,1,"[""1PM-10.30PM""]",1,1,1,1
2204,Y4,BLK 121/143 YISHUN STREET 11/RING ROAD,27798.7178,46273.0601,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,0,0.0,0,15fb3b19c2678bc061ffd61e62d606119e13625388c4ff6ca17c831f76abe22b,1.4347516057895653,103.83150986637429,1,1,0,"[""7AM-10.30PM""]",1,1,0,0
2206,Y40,BLK 865/880 YISHUN STREET 81,28378.3276,44072.1863,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,0,0.0,0,d9a8c72dc888b3aac95d17bf6357dfa1282e313c862cb2883913fb7ecbe290af,1.4148476967331531,103.83671818270025,1,1,0,"[""7AM-10.30PM""]",1,1,0,0
2207,Y41,BLK 302-314 YISHUN CENTRAL/RING ROAD,28735.9258,45762.625,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,0,0.0,0,62909d4fb87860e5c4e224a3035baccf68fae97b98c8437a88d2583bb5de5674,1.4301354067003174,103.83993155850956,1,1,0,"[""7AM-10.30PM""]",1,1,0,0
2208,Y41M,BLK 307 YISHUN RING ROAD/CENTRAL,28842.0106,45830.6181,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,9,1.9,0,4acfa9999362a1b7bb6c9d1bd817f144dd0e07336c8c1f4df15ae36be7527ab5,1.4307503087333397,103.84088483144087,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
2209,Y43,BLK 320-332 YISHUN CENTRAL/RING ROAD,28865.8374,45625.9622,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,0,0.0,0,5ddbb4c7923ea3c1bf6e5d84ae7ddd0a5d8436fafbdb28b36370c5b4d64ef485,1.4288994741105259,103.8410989313101,1,1,0,"[""7AM-10.30PM""]",1,1,0,0
2210,Y45,BLK 343-346 YISHUN AVENUE 11,29095.1082,45430.1318,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,0,3.8,0,4cef779864ea1ab55590dfcbd2777559092d36edadb2ff72f70cfe9c493b7222,1.4271284468798144,103.8431591347614,1,1,0,"[""7AM-10.30PM""]",1,1,1,0
2211,Y45M,BLK 347 YISHUN AVENUE 11,29036.205,45471.5063,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,2,2.15,0,9faf5667f29999409bd3cb3d02d25636f48b52559e3b20cf6eaa42eb7da198fd,1.427502625106847,103.84262983673793,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
2212,Y46,BLK 349-359 YISHUN RING ROAD,29384.9686,45314.782,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,0,3.8,0,9a670ac1aaec51ad670654b7b7960b2c24049c763625446de446f6b890e4e39e,1.4260852523341399,103.84576379192423,1,1,0,"[""7AM-10.30PM""]",1,1,1,0
2213,Y47,BLK 360-367 YISHUN RING ROAD,29361.3242,45648.9258,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,0,4.5,0,137371573c30cb9efa2122d8b1c46dabbadf78d340e134374ff58e8624ffc384,1.4291071291117192,103.84555134125354,1,1,0,"[""7AM-10.30PM""]",1,1,1,0
2214,Y48,BLK 386-399 YISHUN RING ROAD/AVENUE 6,29613.5447,45679.9694,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,0,0,0.0,0,86b05bdb2eead59aa3d26aaed7d1c176fabd22761422a9a88286c71cc094644c,1.429387862935586,103.84781777851174,1,1,0,"[""7AM-10.30PM""]",1,0,0,0
2215,Y48M,BLK 385 YISHUN RING ROAD/AVENUE 6,29581.4638,45567.1012,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,8,1.9,0,09b7cc33d371b0b1b61a3fee1c1d41c61f1451a903a5ef3334e76c38454d6f4b,1.4283671256018378,103.84752949552275,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
2216,Y49,BLK 401/414 YISHUN RING ROAD/AVENUE 6,29632.0687,45313.3234,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,0,0,0.0,0,f64dadfffbff4dd77ff1cb8cf509409ee26364b57ef2ebbc10203faaab653cb3,1.4260720481399056,103.84798421288862,1,1,0,"[""7AM-10.30PM""]",1,0,0,0
2217,Y49H,BLK 419A YISHUN AVENUE 11,29580.5785,45145.6412,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,0,0,3.0,0,2b8f5928282ae80b65a29361b7c92937dcfa34b84f81065c5b8c6cd001883895,1.424555593889528,103.84752151693623,0,0,0,,1,0,1,0
2218,Y49L,BLK 418/419 YISHUN AVENUE 11,29552.0163,45080.7449,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,0,0,3.0,0,332e169013dcc650495a68f3a40fe699c3ae83d66713f2c47a47d04233d85016,1.4239686967948015,103.84726485601645,0,0,0,,1,0,1,0
2219,Y49M,BLK 419A YISHUN AVENUE 11,29580.9409,45111.9779,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,1,8,1.9,0,7abf08fce6fa8d2e93b8beb97193e0cef35868dbd58bd7e61c15cdbc5a2f9a49,1.4242511551575956,103.847524771568,0,0,0,,1,0,1,1
2205,Y4T,BLK 137 YISHUN RING ROAD,27653.9599,46018.2543,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,1,0,0.0,0,aa4ee901bf57307a1823842e7e70ffd8857f26d4d2a58259761fa559974a871d,1.4324472329803555,103.83020908207355,0,0,0,,1,0,0,0
2220,Y5,BLK 144/149 YISHUN STREET 11,27865.2344,45870.8907,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,0,0.0,0,9c8df6fac4f7888d00f5a4470fe27f16eb850303cdfbcc8a8f42163aed47b07e,1.431114531730307,103.83210758322917,1,1,0,"[""7AM-10.30PM""]",1,1,0,0
2221,Y51,"BLK 423/427, 433/440 YISHUN AVENUE 6/11",29529.83,44808.1062,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,0,0.0,0,092b95990c9adb82fe94428d23af54b9cf51131f719b599f3b913a5efb78149f,1.4215030521476781,103.84706547736427,1,1,0,"[""7AM-10.30PM""]",1,1,0,0
2222,Y51M,BLK 441 YISHUN AVENUE 11,29363.3139,44945.2291,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,6,2.15,0,8c3b346c0693e64a4b2f92c753f86bcc3b3c8585f125e7a5682d48aa72dffe00,1.4227431505685837,103.84556918695263,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
2223,Y52M,BLK 456A YISHUN STREET 41,29291.1048,44676.2316,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,12,2.15,0,b7ee39cc4e69c30d5bf239238e0c47f1750a936d5e824c708dc99f2766a5410d,1.4203104377393363,103.84492031076019,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
2224,Y53M,BLK 426 YISHUN AVENUE 11,29413.0818,44965.2268,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,6,2.15,0,f940e09d03751c4f177ca39b15297812f6e7be24cdb6597d58105f3f5ca66849,1.422924000109214,103.84601639752843,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
2225,Y54M,BLK 925 YISHUN CENTRAL 1,28413.6222,45450.4144,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,1,5,1.8,0,4b286bbee07f36b7273d4f61f33fbb710779af63897cd3d0750680dc61076fe7,1.427311893500852,103.83703535537585,0,0,0,,1,0,1,1
2226,Y56,"BLK 926/932,934/935 YISHUN CENTRAL 1",28383.2891,45244.5078,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,0,0,2.5,0,f694b82ec7cde73ff22e256d1cd6edb4f5def2712b2aa6314c632b9a9c639052,1.4254497490743518,103.83676278174141,0,0,0,,1,0,1,0
2227,Y57,BLK 415/417 YISHUN RING ROAD/AVENUE 11,29461.0058,45083.3281,SURFACE CAR PARK,ELECTRONIC PARKING,NO,NO,0,0,4.5,0,0d9036f7c8cd826c0aa5454168b739d4158afa43558ae8a4fbf73e47d4403f11,1.4239920631489649,103.84644704407421,0,0,0,,0,0,1,0
2228,Y58,162 YISHUN STREET 11,27895.8292,46028.4287,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,1,0,0.0,0,24390fbb52dc1a171e3746b04675af9a55866cacac60c7594b17a926f9215ea9,1.4325392485155228,103.83238250558833,0,0,0,,1,0,0,0
2229,Y59M,BLK 429 YISHUN AVENUE 11,29761.9899,44890.9982,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,6,2.15,0,c3b0f5402705943c168a8667dfac4732f772933abdb061d456113559e0bac3ae,1.4222526839993925,103.8491516479839,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
2230,Y6,BLK 150/161 YISHUN STREET 11,28097.4355,46026.6367,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,0,0.0,0,caf0d58350082a5ac08b8b529388fcfc914fe37f8880e931261768f0f911ed17,1.4325230423520172,103.83419412821716,1,1,0,"[""7AM-10.30PM""]",1,1,0,0
2231,Y60M,BLK 430 YISHUN AVENUE 11,29647.1253,44767.6656,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,6,2.15,0,45c1df4d18b70965b57c7db1827f973ceb1a343afa6cb965ea588fc0dd8195b8,1.4211373154277072,103.84811947881191,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
2232,Y61M,BLK 431 YISHUN AVENUE 1,29588.007,44651.6313,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,6,2.15,0,fef32ac80f74e190f27362e26b7869ddec7c1019af2de53040e57e09c8de7cd2,1.4200879465053684,103.84758824136432,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
2233,Y62M,BLOCK 342 YISHUN RING ROAD,29238.4163,45775.1779,BASEMENT CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,1,2.15,1,c1d5a5b7b188bf24320e979014775c41cc59908dabdf616c585778c30f14a596,1.4302489130537674,103.84444690507677,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
2234,Y63M,BLK 333 YISHUN STREET 31,29300.8258,45930.8857,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,1,6,2.15,0,20e1d623233905b636cefc2ddd8776eea094d7754d7b3df3dca865b83e74eebd,1.431657075221376,103.84500771981183,1,1,0,"[""7AM-10.30PM""]",1,1,1,1
